"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"St5",1.6419132674977e-23,-0.561442947098057,0.336,0.55,2.88205035843872e-19
"Parp14",5.56162925780922e-27,-0.56315291681055,0.146,0.403,9.76232783623253e-23
"H2-Q6",1.96830178417675e-27,-0.56611504699965,0.059,0.294,3.45496012176545e-23
"Dpysl2",1.04676021735274e-24,-0.566606055854518,0.539,0.688,1.83737820951926e-20
"Slc9a3r2",2.66481325352192e-29,-0.566818497375607,0.843,0.928,4.67754670390702e-25
"Cped1",5.07842265474291e-26,-0.568064362891043,0.685,0.806,8.91415528587023e-22
"Sprn",4.59709364662338e-21,-0.56809638376546,0.135,0.34,8.06927847791802e-17
"Lmo4",9.02470545639408e-19,-0.568636259596427,0.613,0.716,1.58410654876085e-14
"Picalm",2.95078694935242e-22,-0.568730426837855,0.465,0.627,5.1795163321983e-18
"Sema3d",2.42505585873979e-23,-0.569470989588127,0.178,0.416,4.25670054884596e-19
"Gab1",7.39836832236449e-26,-0.571630082023386,0.203,0.449,1.29863559162464e-21
"Dnaja1",1.94717250886841e-22,-0.574380513999573,0.943,0.922,3.41787190481671e-18
"Gpc6",2.43158908572995e-15,-0.574471208992124,0.334,0.479,4.26816832218177e-11
"Mamdc2",6.31276634312734e-35,-0.574852258140396,0.025,0.289,1.10807987620914e-30
"Rragd",4.45653908366393e-33,-0.580047924053026,0.036,0.293,7.82256305355529e-29
"Sbds",3.76450467806667e-24,-0.585502417104048,0.448,0.626,6.60783506141043e-20
"Ggt5",1.2364579898352e-34,-0.585764346765469,0.004,0.25,2.17035470955772e-30
"Xpc",7.3089748096176e-27,-0.585857648293005,0.175,0.426,1.28294434833218e-22
"Spry1",6.07177359987701e-30,-0.590278648348002,0.856,0.923,1.06577841998641e-25
"Dennd2a",7.10697423392353e-24,-0.590469714048853,0.256,0.481,1.2474871872806e-19
"Lims1",3.06366287734197e-29,-0.591639107297812,0.687,0.812,5.37764744859836e-25
"Oat",1.56991354237078e-35,-0.595477826525365,0.871,0.923,2.75566924092344e-31
"Epha7",3.94686177025621e-22,-0.596123409455175,0.294,0.503,6.92792646533072e-18
"Ccl7",1.62383986374517e-14,-0.602236746111581,0.042,0.181,2.85032611283189e-10
"App",2.70486957982154e-50,-0.607330230956985,0.964,0.974,4.74785757346075e-46
"Bst2",1.06378987786337e-34,-0.609878476756646,0.786,0.891,1.86727037261357e-30
"Spon2",2.02300607214734e-21,-0.611981585313724,0.017,0.188,3.55098255844022e-17
"Mndal",2.86719704858303e-27,-0.612030077208645,0.51,0.698,5.0327909793778e-23
"Ets2",1.05206378607189e-27,-0.612229747640259,0.139,0.388,1.84668756369199e-23
"Nt5dc2",2.49331867098022e-21,-0.612740923323361,0.288,0.502,4.37652226317159e-17
"Adamts13",6.71229153367045e-41,-0.615094588021593,0.004,0.289,1.17820853290517e-36
"Hspa1b",1.62542064381188e-16,-0.61638952623058,0.869,0.885,2.85310085608298e-12
"Gm26532",1.40901375339832e-20,-0.618654180725822,0.22,0.443,2.47324184134008e-16
"Esam",3.24743365073537e-28,-0.619841797415031,0.061,0.297,5.70022028713579e-24
"Rhod",3.86327096998737e-23,-0.621164392523483,0.347,0.551,6.78119953361883e-19
"Plin2",1.18299097973672e-24,-0.625506614634568,0.556,0.709,2.07650406673186e-20
"Tmem204",6.19158004301102e-36,-0.626600987682451,0.636,0.795,1.08680804494972e-31
"Lrrn3",7.0805275946376e-30,-0.632750913810459,0.108,0.37,1.24284500868674e-25
"Chst15",5.93236741268975e-26,-0.63298335701662,0.446,0.648,1.04130845194943e-21
"Acvr2a",9.95908794380226e-36,-0.63522669136861,0.08,0.372,1.74811870677561e-31
"Epor",2.02036467472468e-33,-0.640992164732055,0.015,0.262,3.54634611354424e-29
"Dnajb4",2.76500117373558e-22,-0.642203352599346,0.374,0.554,4.85340656025806e-18
"Csrnp1",4.73612939959342e-21,-0.642213281725085,0.178,0.395,8.31332793510632e-17
"Smagp",2.17263693165282e-36,-0.645031749954421,0.049,0.328,3.81362960613019e-32
"Eng",1.98718418779503e-53,-0.647010180376958,0.943,0.977,3.48810440483662e-49
"Nsg1",2.60283440575581e-35,-0.651383969704968,0.072,0.353,4.56875523242317e-31
"Cpne8",6.15423658893731e-28,-0.652039667081123,0.321,0.551,1.08025314845617e-23
"Hsd11b1",1.07532160543421e-18,-0.652836023378205,0.805,0.83,1.88751201401867e-14
"Klf9",4.21509647051249e-31,-0.657104178199843,0.658,0.798,7.39875883469057e-27
"Psmb8",1.02043662361192e-38,-0.663049386476135,0.611,0.787,1.791172405426e-34
"Stbd1",2.96066514724849e-18,-0.666771093528294,0.321,0.51,5.19685553296528e-14
"Bcr",3.05557836574548e-24,-0.670355791282777,0.133,0.368,5.36345670539304e-20
"Cdc42ep3",1.97126987413396e-24,-0.672207772478712,0.169,0.408,3.46017001006734e-20
"Tns1",1.95221532510799e-35,-0.674865884106597,0.603,0.785,3.42672356016206e-31
"Lratd1",4.12745007500359e-36,-0.684826931488895,0.019,0.285,7.24491311665381e-32
"Ltbp1",1.8138399880789e-36,-0.695368788241734,0.072,0.368,3.18383333107489e-32
"Rgl1",5.9100843507142e-33,-0.695554467322237,0.271,0.552,1.03739710608086e-28
"Stim1",1.26837710989299e-34,-0.697015505578286,0.349,0.597,2.22638234099516e-30
"Ccnl1",2.86749297297546e-23,-0.698379984183027,0.436,0.611,5.03331041546383e-19
"Ccdc68",2.85179701097468e-33,-0.70540005914201,0.269,0.543,5.00575929336386e-29
"Pim3",1.50441435244487e-32,-0.706865483907575,0.074,0.343,2.64069851284648e-28
"Ifi203",1.11825370937729e-35,-0.70740615668272,0.539,0.747,1.96287073606995e-31
"Rxra",2.24932865975904e-34,-0.708470948533113,0.214,0.494,3.94824659647504e-30
"Bmp2",5.1503722429304e-34,-0.709745882997741,0.121,0.418,9.04044839801574e-30
"Daam1",8.32990613048533e-35,-0.710683140301965,0.22,0.511,1.46214842308409e-30
"Psmb9",1.0354394604322e-37,-0.712376171248519,0.277,0.567,1.81750688489663e-33
"Slc38a2",1.22970762150171e-26,-0.715380798303975,0.577,0.734,2.15850578802195e-22
"Ngf",2.79450773816666e-41,-0.715680832490577,0.558,0.792,4.90519943280394e-37
"Filip1l",6.65436335515581e-27,-0.718591029511537,0.416,0.599,1.1680403997305e-22
"Lrrc32",5.49390325714844e-34,-0.722581456823176,0.4,0.642,9.64344838727265e-30
"Ptafr",1.1187416624366e-47,-0.728050268387954,0,0.322,1.96372724007497e-43
"Clec14a",1.95299711171701e-40,-0.728119299345692,0.127,0.445,3.42809583019687e-36
"Id3",3.75245707370098e-38,-0.728549062140257,0.983,0.993,6.58668790146733e-34
"Rsrp1",1.01991920000339e-33,-0.73346645011939,0.723,0.835,1.79026417176595e-29
"Itih4",1.19997808591219e-27,-0.733615504687493,0.009,0.215,2.10632153420167e-23
"Inmt",5.1198263359283e-23,-0.737312586185584,0.015,0.195,8.98683116745495e-19
"1700025G04Rik",1.27512639181588e-28,-0.738619172713731,0.285,0.517,2.23822935555441e-24
"Postn",7.11583504241318e-30,-0.742741029460248,0.67,0.781,1.24904252499479e-25
"Hsp90aa1",8.64351704236699e-33,-0.744916044807623,0.86,0.907,1.51719654644668e-28
"Selenop",5.79743974143155e-44,-0.746500963399063,0.672,0.844,1.01762459781348e-39
"Ngfr",1.30685513286701e-24,-0.750811032952047,0.431,0.62,2.29392281472146e-20
"Klf2",5.74882694051194e-19,-0.754587996965202,0.822,0.848,1.00909159286806e-14
"Pde3a",1.76313397410837e-39,-0.756189874419786,0.398,0.67,3.09482906475243e-35
"Ccbe1",2.15548927882026e-46,-0.762896305023097,0.036,0.37,3.78353033111321e-42
"Malat1",3.66472132817568e-46,-0.763415455580811,0.996,1,6.43268534734677e-42
"Sqor",1.07525705612293e-39,-0.766403668865294,0.285,0.576,1.88739871061258e-35
"Hmcn1",3.11893626771533e-48,-0.772901229054767,0.049,0.396,5.47466883072072e-44
"Gstt1",1.34969804974002e-45,-0.776106481009794,0.374,0.691,2.36912498670865e-41
"Myl9",1.09936714206303e-28,-0.777109722553223,0.194,0.449,1.92971914446324e-24
"Ifi204",6.34800988885637e-39,-0.77924601016804,0.258,0.555,1.11426617579096e-34
"Tceal9",1.60854091695065e-49,-0.782406572566437,0.818,0.92,2.82347187152347e-45
"Sertad1",1.99819263346043e-25,-0.785305046217535,0.309,0.516,3.50742752951309e-21
"Tmtc2",2.65904454670159e-40,-0.7901392296426,0.14,0.465,4.6674208928253e-36
"Nr2f2",4.86189560361418e-44,-0.792216433850015,0.641,0.834,8.53408535302397e-40
"Gsta4",3.46801029843146e-53,-0.798578585151146,0.034,0.404,6.08739847683675e-49
"Tpm2",3.41109407211355e-39,-0.798863531653997,0.277,0.603,5.98749342478091e-35
"Adap2",8.66028731580491e-48,-0.799143738795834,0.089,0.443,1.52014023254324e-43
"Mt1",1.17490646510733e-20,-0.806310439815659,0.824,0.9,2.0623133182029e-16
"Gucy1b1",9.19862575934806e-49,-0.806821840843402,0.734,0.867,1.61463477953836e-44
"Il11ra1",3.07397266050772e-54,-0.811175767907742,0.634,0.876,5.3957442109892e-50
"Ano1",5.08014026769263e-41,-0.813391770956776,0.139,0.471,8.91717021188087e-37
"Ncoa7",2.09524991201428e-43,-0.81448614784776,0.29,0.613,3.67779217055867e-39
"Nr1h5",2.27615730114155e-56,-0.816899133170371,0.006,0.38,3.99533891069376e-52
"Hlx",2.48384095785936e-52,-0.820221690876903,0.173,0.55,4.35988603333053e-48
"Mapt",9.66041332273827e-52,-0.821493834511263,0.006,0.356,1.69569235054025e-47
"P2ry14",1.68055684502578e-45,-0.825802390646129,0.087,0.429,2.94988143007375e-41
"Gm14964",1.68058486214923e-45,-0.828242447823055,0.112,0.455,2.94993060853055e-41
"Ece1",1.9065192799185e-43,-0.830182808198499,0.364,0.653,3.34651329204094e-39
"Nrxn2",1.35462578861218e-50,-0.830490107842277,0.139,0.514,2.37777464675095e-46
"Macf1",5.32963068291297e-52,-0.835241387862864,0.655,0.845,9.35510073771713e-48
"D630033O11Rik",2.23174605214339e-46,-0.837491404224172,0.07,0.41,3.91738384532729e-42
"Clk1",3.48600167787678e-41,-0.838906212409348,0.323,0.621,6.1189787451771e-37
"Eva1b",3.15173496580632e-84,-0.848593944654895,0.943,0.984,5.53224038547984e-80
"Cela1",1.00822171323459e-47,-0.853971704946271,0.03,0.369,1.76973157324067e-43
"Rbms3",2.54606202500414e-50,-0.856361349845769,0.712,0.844,4.46910267248977e-46
"Qpct",1.48741142634088e-37,-0.857047536628102,0.241,0.542,2.61085327665615e-33
"Dapk2",1.86461465073818e-48,-0.857202144338588,0.188,0.542,3.27295809644073e-44
"Pdlim1",8.75380607236839e-46,-0.871646275823263,0.507,0.734,1.53655557988282e-41
"Sgk1",1.61173637819943e-33,-0.877181799352389,0.328,0.602,2.82908086465345e-29
"Rarres2",6.14397096063143e-84,-0.887922617572382,0.964,0.992,1.07845122271963e-79
"Tent5a",1.39240743098654e-43,-0.888032054715584,0.226,0.557,2.44409276361067e-39
"Tgfbr3",5.15784961383955e-51,-0.888233333164995,0.298,0.643,9.05357342717257e-47
"Fn1",4.38739699241286e-56,-0.894088280949396,0.831,0.943,7.7011979407823e-52
"Ifitm3",7.46322120124594e-127,-0.896870775925943,0.998,0.999,1.3100192174547e-122
"Eps8",4.6005779857439e-52,-0.903750365766671,0.343,0.672,8.07539453837627e-48
"Marcks",6.08787852149728e-88,-0.915747059208009,0.918,0.98,1.06860531687842e-83
"Clec2d",1.54118850029912e-42,-0.925154475719768,0.296,0.619,2.70524817457505e-38
"Slfn5",2.62491591651746e-53,-0.930106104396386,0.366,0.691,4.6075149082631e-49
"Tnfsf9",1.94790251304024e-36,-0.930749317867051,0.032,0.306,3.41915328113953e-32
"Selenbp1",5.43437893582783e-53,-0.931270050280785,0.237,0.612,9.53896534605859e-49
"C6",3.16705762776237e-47,-0.937179506683064,0.078,0.428,5.55913625401128e-43
"Pam",5.67713843087041e-84,-0.938778662279098,0.93,0.989,9.96508108770683e-80
"Tinagl1",6.74259476232183e-56,-0.940884682688899,0.078,0.47,1.18352765863035e-51
"Ptprk",1.16164305852447e-55,-0.942349696588802,0.207,0.591,2.03903206062801e-51
"Arap2",1.8039690791822e-50,-0.946331290960375,0.397,0.711,3.16650692468852e-46
"Klf4",2.90646811010553e-25,-0.947587010592608,0.313,0.559,5.10172347366824e-21
"Ktn1",7.96285100439474e-56,-0.947958757636152,0.472,0.759,1.39771923680141e-51
"Arhgap24",2.24628971907211e-61,-0.949754372776016,0.156,0.567,3.94291234388727e-57
"Papss2",3.35512566563025e-60,-0.952667073354874,0.165,0.577,5.88925208088078e-56
"Nr4a1",4.21356056813329e-29,-0.953818660281496,0.476,0.689,7.39606286524436e-25
"Wnt4",5.0551352388712e-43,-0.955810176722582,0.101,0.436,8.87327888479062e-39
"Slco2b1",7.66326816708236e-59,-0.956258317606347,0.009,0.398,1.34513346136797e-54
"C2",2.00601987069222e-59,-0.960255646064634,0.338,0.702,3.52116667902606e-55
"Ephx1",5.65060749248166e-61,-0.961160874208425,0.465,0.775,9.91851133155306e-57
"Pltp",1.96607454694398e-51,-0.962538318864211,0.416,0.719,3.45105065225078e-47
"Ets1",1.2582943651488e-57,-0.963942233956508,0.455,0.765,2.20868409914569e-53
"Tln2",1.16027669610566e-57,-0.964494405277917,0.435,0.734,2.03663368467427e-53
"Art3",4.97622694519018e-55,-0.969333414275071,0.097,0.482,8.73477115689232e-51
"Klf6",3.73203352199426e-27,-0.976078847004131,0.51,0.681,6.55083844115652e-23
"Pf4",9.39433084976899e-50,-0.978839444969891,0.156,0.525,1.64898689405995e-45
"Ifnar2",2.61753668926905e-86,-0.97892420968588,0.843,0.954,4.59456215067396e-82
"Trp53i11",5.47399538974299e-65,-0.983467601830759,0.036,0.459,9.60850410761588e-61
"Crip2",6.84071172265159e-80,-0.983671039997041,0.856,0.969,1.20075012867703e-75
"Ddr2",6.35306670238093e-64,-0.986369980549845,0.309,0.693,1.11515379826892e-59
"Adamts5",7.19101914300503e-36,-0.995236129163874,0.296,0.581,1.26223959017167e-31
"Ntf3",1.01426671962866e-69,-1.00013738875959,0.028,0.481,1.78034237296419e-65
"Pnrc1",1.20255851415868e-62,-1.00125481391862,0.729,0.88,2.11085095990273e-58
"Pde4b",4.60797620068004e-49,-1.00744852236531,0.199,0.56,8.08838062505368e-45
"Tnfrsf21",5.52124901521238e-61,-1.01480128083178,0.355,0.722,9.6914483964023e-57
"Nkd1",3.10419763140929e-72,-1.01602510278698,0.52,0.844,5.44879810241272e-68
"Hand2os1",7.25792132900005e-75,-1.0170043670671,0.619,0.892,1.27398293087938e-70
"Phlda1",1.2964758140418e-41,-1.02817224130722,0.765,0.9,2.27570399638758e-37
"Fam171b",1.67476389658562e-56,-1.03138770734262,0.258,0.637,2.93971306767675e-52
"Bmp10",1.11701167158657e-66,-1.03708920385537,0,0.424,1.96069058713591e-62
"Gpc4",6.4706375498081e-71,-1.04605839817131,0.381,0.759,1.13579100911782e-66
"Hhip",3.18404988903787e-48,-1.04687221575032,0,0.325,5.58896277022817e-44
"Plac8",5.93639634525687e-98,-1.05125789484116,0.77,0.972,1.04201565048294e-93
"Hspa1a",2.06011746540903e-34,-1.05137319199943,0.734,0.864,3.61612418703247e-30
"Arhgap42",2.47742546408899e-64,-1.05675096876209,0.317,0.685,4.3486249171154e-60
"Ntm",7.71796200337476e-67,-1.05963075039016,0.017,0.452,1.35473387045237e-62
"Prss23",3.41308125357006e-58,-1.06286774425776,0.495,0.775,5.99098152439154e-54
"Rtp4",6.77814678021479e-69,-1.0735494552366,0.194,0.631,1.1897681043311e-64
"Isg15",1.52645607482141e-42,-1.08047625373363,0.304,0.63,2.67938834813401e-38
"Cd151",1.69428646294059e-65,-1.08534889275448,0.524,0.801,2.97398102839962e-61
"Bco1",1.26774882584017e-73,-1.08620492155853,0.021,0.487,2.22527951399725e-69
"Apoc1",3.30633100051149e-19,-1.09240452215672,0.465,0.625,5.80360280519782e-15
"Tmem108",3.11858856990036e-62,-1.09671315143665,0.053,0.471,5.47405851674611e-58
"Hpse",5.92694059067025e-74,-1.09830680983325,0.209,0.667,1.04035588188035e-69
"Ccn1",1.39641318587452e-46,-1.10413119372183,0.706,0.875,2.45112406516554e-42
"Clca3a1",7.68628641907686e-60,-1.10814206741187,0.588,0.864,1.34917385514056e-55
"Gstm1",4.72648719416011e-73,-1.11384128846494,0.364,0.767,8.29640297190924e-69
"Mbd1",4.61181621329341e-24,-1.12006507676234,0.397,0.594,8.09512099919392e-20
"Rnd3",1.94915650997996e-66,-1.1229531407497,0.338,0.739,3.42135442196783e-62
"B2m",1.89076950691997e-157,-1.12420901271134,0.996,0.999,3.31886771549663e-153
"Lgals3bp",2.11487354911088e-95,-1.12669078867402,0.679,0.918,3.71223754075432e-91
"Lama1",5.21430905324379e-70,-1.13065539239718,0.042,0.49,9.15267668115883e-66
"Angptl2",5.13282476142865e-84,-1.13346890484453,0.49,0.856,9.00964730373571e-80
"Gpat2",3.27233484661606e-77,-1.13736635912213,0.017,0.497,5.74392935626517e-73
"Jund",6.59701340558571e-81,-1.14247371521038,0.954,0.985,1.15797376308246e-76
"Rbpms",2.99542158792896e-91,-1.14447587159761,0.607,0.894,5.2578635132917e-87
"Tshz2",6.84496252231149e-90,-1.14737499957848,0.628,0.913,1.20149627154134e-85
"Bmyc",2.14222471953998e-61,-1.14787205021472,0.581,0.816,3.76024705020852e-57
"Tnxb",1.23564795744252e-69,-1.15149854788348,0.083,0.541,2.16893285969886e-65
"H2-Q4",1.99199435005346e-83,-1.15518746259606,0.336,0.784,3.49654768264884e-79
"Ubc",2.99805436509493e-83,-1.15780617909562,0.985,0.991,5.26248482705112e-79
"Aldh2",7.17429902407344e-104,-1.16909333375224,0.854,0.978,1.25930470769561e-99
"Apoe",8.32103770839246e-109,-1.1711831247228,0.994,0.999,1.46059174895413e-104
"Sorbs1",1.05897991868885e-85,-1.17451615115346,0.044,0.559,1.85882745127454e-81
"Lifr",2.49178799764642e-61,-1.18013945944457,0.514,0.774,4.37383547226877e-57
"Adm",3.89659305146066e-65,-1.18352296278111,0.023,0.449,6.83968978322889e-61
"Ifit3",2.71138360061186e-77,-1.18518180259109,0.129,0.619,4.759291634154e-73
"Rbm46",9.86666742972137e-22,-1.1875737662914,0.269,0.469,1.73189613393899e-17
"Fhl1",7.98023162024422e-83,-1.1887229996489,0.085,0.591,1.40077005630147e-78
"Ednra",5.30363847417627e-74,-1.19460832973368,0.412,0.76,9.30947661372161e-70
"Cfb",2.42148216035363e-76,-1.19996118937405,0.07,0.553,4.25042763606873e-72
"Zeb2",1.24900307475895e-102,-1.2119762004009,0.861,0.974,2.19237509712439e-98
"Clu",3.93365837473546e-71,-1.2176013913424,0.192,0.658,6.90475054517316e-67
"Cadm3",3.18186121086187e-89,-1.23234351983626,0.021,0.553,5.58512098342585e-85
"Acaa2",5.55056369695036e-90,-1.24419708093551,0.471,0.837,9.74290445725698e-86
"Apold1",2.23155526901073e-76,-1.2486844843463,0.015,0.491,3.91704896369453e-72
"Tmem141",2.02184840472653e-79,-1.25470603805114,0.102,0.589,3.54895050481648e-75
"Hand2",6.97478963355754e-84,-1.25997288628839,0.474,0.83,1.22428482437836e-79
"Il6st",2.39343571658241e-97,-1.26013871961841,0.77,0.943,4.20119771331711e-93
"Foxf1",4.08599707242714e-93,-1.30294262908394,0.224,0.726,7.17215066123136e-89
"Marcksl1",5.64511545650791e-98,-1.34851826945528,0.541,0.875,9.90887116080833e-94
"Fbln5",1.3400499212989e-92,-1.35355636784349,0.123,0.659,2.35218962685596e-88
"Plvap",2.83522155921146e-95,-1.35705627829604,0.954,0.991,4.97666440288387e-91
"Aard",8.96215675552639e-86,-1.36992409539761,0.165,0.664,1.57312737529755e-81
"Ly6e",1.88388452076969e-136,-1.38543445381493,0.865,0.984,3.30678249930704e-132
"AW112010",1.10757637756776e-96,-1.38618730275207,0.315,0.809,1.94412881554469e-92
"Calcrl",2.86386383669492e-70,-1.39206291596607,0.302,0.706,5.02694019255059e-66
"Epas1",4.04684716125631e-100,-1.39310589193351,0.319,0.797,7.10343082215321e-96
"Sat1",1.4103112616279e-66,-1.41335843250425,0.421,0.757,2.47551935753545e-62
"Junb",1.33825166003316e-88,-1.41641301443365,0.97,0.979,2.3490331388562e-84
"Nfkbiz",8.55097036562951e-50,-1.42685958462157,0.302,0.643,1.50095182827895e-45
"Fgfr2",4.5125855171049e-114,-1.4422877846668,0.767,0.95,7.92094135817423e-110
"Iigp1",1.07650005416492e-43,-1.44329590065673,0.469,0.724,1.88958054507569e-39
"Itga1",1.31609882167754e-117,-1.44632797015458,0.651,0.938,2.31014826169059e-113
"Actn4",1.71639521987231e-140,-1.45692295124437,0.793,0.969,3.01278852944186e-136
"Abi3bp",3.01029650034326e-101,-1.4589757718742,0.419,0.876,5.28397344705252e-97
"Sept4",1.47555525079444e-148,-1.46663889017332,0.848,0.996,2.59004213171949e-144
"Ntn1",4.44670470066171e-112,-1.46761037204245,0.211,0.782,7.8053007610715e-108
"Adamts1",2.91563508768417e-82,-1.47220840780888,0.237,0.723,5.11781426941202e-78
"Nr1h4",3.39413968994409e-115,-1.4726110231255,0.182,0.765,5.95773339775887e-111
"Adra2b",1.96402381125466e-118,-1.48696969290447,0.034,0.678,3.4474509958953e-114
"Icam1",1.17984556343453e-72,-1.49316205940244,0.355,0.747,2.07098291749663e-68
"Sema6d",1.81980465966866e-114,-1.54444317787189,0.108,0.723,3.1943031191164e-110
"Fermt2",5.09613074549127e-145,-1.54798308255959,0.844,0.979,8.94523829756082e-141
"Cks2",1.91106828455365e-126,-1.55391047678226,0.176,0.788,3.35449815987702e-122
"Nfkbia",1.01636594724529e-78,-1.56351999274082,0.455,0.821,1.78402714719966e-74
"Ms4a4d",1.18732560081004e-132,-1.57305138252805,0.157,0.809,2.08411262710187e-128
"H2-Q7",2.53190517353296e-108,-1.58709077413192,0.281,0.827,4.4442531511024e-104
"Tnfrsf11b",9.8131738856175e-83,-1.58750634969737,0.146,0.635,1.72250641214244e-78
"Ppp1r15a",5.11540249032651e-69,-1.59468594401576,0.315,0.7,8.97906599127012e-65
"Prelp",3.91358034162968e-161,-1.5976186934197,0.924,0.998,6.86950757366258e-157
"Raph1",5.16097087099765e-143,-1.60432337384821,0.658,0.96,9.05905216986217e-139
"C4b",2.31615932186675e-70,-1.60585328312495,0.343,0.746,4.0655544576727e-66
"Tcf21",4.42256278712631e-126,-1.62465280286977,0.569,0.921,7.76292446024281e-122
"Lhx2",2.66439207428712e-123,-1.62483031850176,0.161,0.783,4.67680740799618e-119
"Gdf10",6.53001137639845e-117,-1.6329490791648,0.114,0.742,1.14621289689922e-112
"Cited2",5.51782994426129e-88,-1.65145899262119,0.129,0.649,9.68544690116184e-84
"Bmp5",1.31607504022627e-145,-1.67243750143525,0.427,0.929,2.31010651810918e-141
"Socs3",1.21840195807793e-94,-1.680961805947,0.579,0.884,2.13866095701419e-90
"Ppp1r14a",1.82015752646616e-118,-1.68531485358117,0.277,0.823,3.19492250620605e-114
"Tgfbi",4.30600073893194e-174,-1.69415007143547,0.909,0.999,7.55832309704723e-170
"Rasgrp2",2.4418388582238e-128,-1.69814442687706,0.159,0.794,4.28615974784023e-124
"Tmem47",7.69265235550997e-135,-1.70249434170428,0.321,0.875,1.35029126796266e-130
"Cebpd",1.29562318469372e-111,-1.71551349700674,0.808,0.985,2.27420737609289e-107
"Cxcl10",4.82277913497498e-39,-1.72517384091617,0.034,0.333,8.46542421562159e-35
"Arvcf",2.41662418466098e-137,-1.72859858804721,0.154,0.814,4.24190043133542e-133
"Ier2",5.68457012157217e-85,-1.75225215396596,0.761,0.909,9.97812593439562e-81
"Agtr1a",2.81424887391288e-128,-1.79503216798059,0.18,0.8,4.93985104837928e-124
"H2-K1",3.84119390740327e-177,-1.81019534694958,0.93,0.999,6.74244766566496e-173
"Slmap",3.51794108693078e-149,-1.82481407840381,0.269,0.887,6.1750419898896e-145
"Pth1r",2.13517840345382e-131,-1.88117367892473,0.706,0.945,3.74787865158249e-127
"Fos",1.9278531552228e-107,-1.90940305270265,0.757,0.926,3.38396064336259e-103
"Egr1",5.51809174713582e-92,-1.94206177143753,0.708,0.895,9.68590644374751e-88
"Kcnj8",4.11843214400214e-129,-1.94287475223074,0.078,0.748,7.22908394236695e-125
"Ccl2",2.87092702149323e-48,-2.00351596153684,0.08,0.444,5.03933820082706e-44
"Gem",7.00340860669264e-128,-2.02612165332366,0.472,0.94,1.22930831273276e-123
"Hgf",1.97104204566693e-169,-2.03758513072743,0.617,0.991,3.45977010275916e-165
"Btg2",2.15024618812382e-115,-2.04820817393763,0.469,0.879,3.77432713401374e-111
"Irf1",2.97956490849248e-98,-2.06776004995419,0.254,0.756,5.23003028387685e-94
"Jun",6.04452285495551e-121,-2.06938048232238,0.894,0.962,1.06099509673034e-116
"Wfdc1",2.90321156049409e-138,-2.08651730726138,0.011,0.729,5.09600725213527e-134
"Dnajb1",1.23650133438122e-70,-2.11286647499772,0.307,0.702,2.17043079223936e-66
"H2-D1",7.25497393933015e-198,-2.12775549185276,0.987,0.999,1.27346557557062e-193
"Ank3",1.9884026699077e-162,-2.12879503801742,0.072,0.839,3.49024320648898e-158
"Ednrb",9.67965111370308e-151,-2.1392672868424,0.161,0.857,1.6990691599883e-146
"G0s2",1.3506459600005e-148,-2.15205917080824,0.679,0.971,2.37078885358887e-144
"Efemp1",1.32665803111469e-172,-2.15972419757765,0.089,0.873,2.32868284201561e-168
"Hs3st3b1",1.48921657041204e-168,-2.16291670247228,0.203,0.897,2.61402184604426e-164
"Nrxn1",1.04574400164803e-159,-2.16743312954328,0.245,0.903,1.83559444609279e-155
"Ehd3",4.79732003684696e-137,-2.19869361155301,0.288,0.852,8.42073586067747e-133
"Zfp36",5.61076480527731e-125,-2.21407243565785,0.586,0.936,9.84857546270327e-121
"Dusp1",4.38473501681742e-122,-2.23208655209958,0.509,0.919,7.69652537501962e-118
"Sod3",5.43879923431969e-178,-2.29713681633562,0.552,0.975,9.54672429600134e-174
"Cxcl1",3.17182144380628e-73,-2.31609307740514,0.082,0.553,5.56749818031316e-69
"Ifi27l2a",5.20667298971114e-143,-2.34497382659728,0.478,0.952,9.13927309883997e-139
"Vipr1",2.39745406978494e-174,-2.37323603174249,0.15,0.898,4.20825112869351e-170
"Steap4",8.52653889174129e-166,-2.37671497190877,0.433,0.957,1.49666337166735e-161
"Gdf2",1.7141968309323e-186,-2.41803609608139,0.089,0.904,3.00892969733547e-182
"Fosb",2.26965082353191e-125,-2.4282771350611,0.378,0.875,3.98391809054557e-121
"Col14a1",2.23318581071274e-205,-2.63120691298815,0.797,0.998,3.91991105354407e-201
"Rspo3",6.7168663206195e-193,-2.75471313341892,0.324,0.968,1.17901154525834e-188
"Masp1",7.90893184692193e-212,-2.7665964243701,0.518,0.996,1.38825480709021e-207
"Atf3",7.37152465613239e-91,-2.77913968841145,0.167,0.685,1.29392372289092e-86
"Dcn",5.05698326817646e-221,-2.84702174663131,0.996,1,8.87652273063014e-217
"Abcc9",2.81105446451446e-208,-2.90126652455196,0.342,0.987,4.93424390156223e-204
"Igfbp3",7.20571516004253e-147,-2.91821382796213,0.127,0.838,1.26481918204227e-142
"Colec10",2.20383928926692e-159,-3.02118754438088,0.002,0.792,3.86839910445022e-155
"Mustn1",3.2765106089353e-190,-3.02866453120524,0.182,0.937,5.75125907186413e-186
"Colec11",4.19578152316798e-216,-3.06701492091586,0.871,0.999,7.36485530761676e-212
"Fcna",5.03364486239863e-181,-3.1189616937236,0.019,0.864,8.83555682696832e-177
