"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"R3hdm1",1.15813765159723e-208,1.41760239737434,0.582,0.087,2.18366854208657e-204,"13","R3hdm1"
"Tcim",1.34710334339062e-169,1.41381677525608,0.521,0.085,2.53996335396301e-165,"13","Tcim"
"Ubn2",2.1989079644372e-244,1.41374501108418,0.537,0.061,4.14604096694635e-240,"13","Ubn2"
"Arglu1",1.32837315164705e-160,1.40662816179393,0.637,0.138,2.50464757743051e-156,"13","Arglu1"
"Tacc2",1.92873136706076e-173,1.40617397743998,0.603,0.114,3.63662299259307e-169,"13","Tacc2"
"Slc6a13",1.17177570134196e-112,1.40439687719713,0.711,0.244,2.20938308488026e-108,"13","Slc6a13"
"Herpud11",2.00821488419563e-83,1.40213658795303,0.813,0.424,3.78648916415086e-79,"13","Herpud1"
"Col18a11",3.328505106137e-102,1.39704797500736,0.863,0.438,6.27589637762132e-98,"13","Col18a1"
"Lgals4",0,1.3894882356393,0.463,0.027,0,"13","Lgals4"
"Hsd3b71",2.07725700301929e-103,1.38858308904027,0.75,0.293,3.91666807919287e-99,"13","Hsd3b7"
"Soat2",5.78254703975471e-269,1.38693400617686,0.516,0.049,1.09029924434575e-264,"13","Soat2"
"Mkln1",1.37306646957278e-160,1.38340025809835,0.584,0.114,2.58891682837948e-156,"13","Mkln1"
"Chkb",1.2990403858971e-225,1.3820384467171,0.547,0.07,2.44934064760898e-221,"13","Chkb"
"Asl",1.82779842636517e-65,1.38197459561462,0.826,0.505,3.44631393291153e-61,"13","Asl"
"Cyp2d22",9.95550876013504e-141,1.37842029671206,0.679,0.179,1.87711117672346e-136,"13","Cyp2d22"
"Ggnbp2",4.19958260556632e-146,1.37433558278838,0.7,0.187,7.91831300279529e-142,"13","Ggnbp2"
"Insig1",1.00004697949664e-59,1.37288051292977,0.75,0.429,1.88558857984091e-55,"13","Insig1"
"Pabpn1",2.09852447268657e-175,1.37115369376322,0.608,0.115,3.95676789325052e-171,"13","Pabpn1"
"Mafg",4.17536528531537e-167,1.36191473341576,0.579,0.108,7.87265124546213e-163,"13","Mafg"
"Gck",1.94719096408183e-95,1.35923948785829,0.571,0.169,3.67142856277628e-91,"13","Gck"
"Dusp12",6.48814663491645e-85,1.35062673387832,0.716,0.297,1.2233400480135e-80,"13","Dusp1"
"Stk38",6.59901005541022e-198,1.34987886422949,0.558,0.084,1.2442433459476e-193,"13","Stk38"
"Nr1d1",7.95014292689537e-167,1.34763594830383,0.489,0.075,1.49899944886612e-162,"13","Nr1d1"
"Sec16b",1.07154067154812e-193,1.34625052511455,0.595,0.098,2.02038993620397e-189,"13","Sec16b"
"Npc1",4.34558177189611e-153,1.34558425152229,0.605,0.13,8.19359443091011e-149,"13","Npc1"
"Tmem259",2.35517164124441e-142,1.34467620175708,0.655,0.16,4.44067612956633e-138,"13","Tmem259"
"Scarb1",9.25523430110899e-140,1.34198596462304,0.611,0.144,1.7450744274741e-135,"13","Scarb1"
"Scaf11",1.33129634599429e-83,1.3333290414171,0.537,0.167,2.51015926037223e-79,"13","Scaf11"
"Sds1",2.42360660428836e-19,1.32573755270441,0.495,0.329,4.56971025238571e-15,"13","Sds"
"Ppip5k2",3.79016067150399e-134,1.32266696369315,0.539,0.114,7.14634794612077e-130,"13","Ppip5k2"
"Cluh",1.93721776343418e-100,1.32208693340927,0.737,0.278,3.65262409295515e-96,"13","Cluh"
"Fchsd2",2.66738090492366e-234,1.3191087690799,0.489,0.051,5.02934669623357e-230,"13","Fchsd2"
"Jmjd1c",4.30566299469452e-204,1.315556167589,0.558,0.08,8.11832757649653e-200,"13","Jmjd1c"
"Ankrd11",9.70014902342624e-174,1.3121762532655,0.511,0.08,1.82896309836702e-169,"13","Ankrd11"
"4932438A13Rik",3.64967606481262e-147,1.31209693028762,0.582,0.122,6.88146422020419e-143,"13","4932438A13Rik"
"Slc12a7",2.57130556446812e-231,1.30546654259044,0.526,0.062,4.84819664180464e-227,"13","Slc12a7"
"Id2",1.27991467808405e-68,1.29972304071937,0.839,0.532,2.41327912552748e-64,"13","Id2"
"Arid5b",4.81998510238569e-133,1.29863633034582,0.571,0.129,9.08808191054821e-129,"13","Arid5b"
"Firre",0,1.29796380735561,0.445,0.017,0,"13","Firre"
"Zc3h7a",8.29942954006757e-202,1.29717660024464,0.524,0.071,1.56485743977974e-197,"13","Zc3h7a"
"Slc25a51",3.3762275092914e-119,1.29470856815878,0.487,0.104,6.36587696876894e-115,"13","Slc25a51"
"Sco2",1.90842270659013e-95,1.29450743732398,0.611,0.195,3.5983310132757e-91,"13","Sco2"
"Ccnt2",2.42333323100438e-247,1.29426728057539,0.534,0.058,4.56919480705877e-243,"13","Ccnt2"
"Gramd1c",1.1991597579004e-201,1.28904805112945,0.5,0.064,2.2610157235212e-197,"13","Gramd1c"
"Atg16l2",2.225047046737e-190,1.2881178349571,0.476,0.062,4.19532620662262e-186,"13","Atg16l2"
"Smg1",4.41828903086685e-203,1.2862275361721,0.534,0.073,8.33068396769945e-199,"13","Smg1"
"Tmem82",4.27262376115864e-175,1.27674154617985,0.529,0.084,8.05603210166461e-171,"13","Tmem82"
"Nedd4l",4.23816038570791e-163,1.27546633737907,0.576,0.108,7.99105140725226e-159,"13","Nedd4l"
"Trpm7",1.049316011212e-188,1.27525657683902,0.511,0.072,1.97848533914022e-184,"13","Trpm7"
"Ccdc141",3.86490785014228e-296,1.27393822351047,0.463,0.033,7.28728375144327e-292,"13","Ccdc141"
"Tmem245",1.0202007556087e-220,1.26972270295781,0.524,0.064,1.9235885247002e-216,"13","Tmem245"
"Id3",1.05774236146561e-55,1.26687297952166,0.668,0.341,1.99437322254341e-51,"13","Id3"
"Ddi2",3.43363573676392e-102,1.26383810671203,0.732,0.273,6.47412018166837e-98,"13","Ddi2"
"BC005561",0,1.25946711017733,0.484,0.03,0,"13","BC005561"
"Clec2d",3.77241517082254e-69,1.25767885640926,0.653,0.283,7.1128888045859e-65,"13","Clec2d"
"Slc17a3",9.23598434875594e-125,1.25667475171593,0.513,0.109,1.74144484895793e-120,"13","Slc17a3"
"Selenoi",1.14381397669247e-147,1.25654016794759,0.561,0.111,2.15666125305366e-143,"13","Selenoi"
"Mylk",1.28740475744058e-169,1.25565173835285,0.505,0.079,2.42740167015421e-165,"13","Mylk"
"C1s11",3.98188590608414e-93,1.25317510264535,0.787,0.344,7.50784587592165e-89,"13","C1s1"
"Tut7",3.18097053206894e-129,1.25136119627637,0.597,0.143,5.99771993821598e-125,"13","Tut7"
"Mug21",1.4566986867835e-88,1.24875140207417,0.779,0.339,2.7466053739303e-84,"13","Mug2"
"Srsf5",1.99095961909391e-88,1.24830815908048,0.729,0.31,3.75395436180156e-84,"13","Srsf5"
"Zpr1",2.78085413448824e-117,1.24772875922556,0.5,0.11,5.24330047057758e-113,"13","Zpr1"
"F830016B08Rik",1.28686414792735e-282,1.24072289976763,0.397,0.024,2.42638235091701e-278,"13","F830016B08Rik"
"Hist1h1e",3.12061247176513e-199,1.23765815973251,0.437,0.048,5.88391481551315e-195,"13","Hist1h1e"
"Chuk",1.22777864526315e-117,1.23704179929746,0.618,0.169,2.31497663564367e-113,"13","Chuk"
"Cpeb2",8.40430771599537e-124,1.23575821363804,0.539,0.121,1.58463221985093e-119,"13","Cpeb2"
"Trip11",2.08351694382234e-181,1.23432910013169,0.537,0.083,3.92847119757703e-177,"13","Trip11"
"Ranbp10",8.26847096118319e-117,1.23333643958985,0.537,0.127,1.55902019973109e-112,"13","Ranbp10"
"Setd5",1.46985046635093e-220,1.23304559713376,0.466,0.049,2.77140305430469e-216,"13","Setd5"
"Marf1",2.34724168065621e-172,1.23230844542139,0.547,0.092,4.42572418887729e-168,"13","Marf1"
"Ppp4r3a",2.61902497128987e-136,1.23074313219236,0.547,0.115,4.93817158336704e-132,"13","Ppp4r3a"
"Tcf25",1.10834835666807e-107,1.23061001864119,0.7,0.228,2.08979082649765e-103,"13","Tcf25"
"Arhgef26",7.71433682138931e-180,1.23041416395442,0.513,0.076,1.45453820767295e-175,"13","Arhgef26"
"Akap9",4.98887033911863e-193,1.22919043437921,0.487,0.063,9.40651502440818e-189,"13","Akap9"
"Tmem150a",7.13996897957599e-107,1.22753852898312,0.65,0.202,1.34624115109905e-102,"13","Tmem150a"
"Cd2ap",2.67199058103274e-117,1.22283192291954,0.563,0.14,5.03803824053722e-113,"13","Cd2ap"
"C61",1.28290082898675e-85,1.21789266287331,0.682,0.26,2.41890951305452e-81,"13","C6"
"Ppp1r3b",1.14777476847266e-80,1.215837145158,0.639,0.239,2.1641293259552e-76,"13","Ppp1r3b"
"Ccar1",1.80146244724858e-128,1.21431548484344,0.547,0.122,3.39665744428721e-124,"13","Ccar1"
"Atp11c",9.41797012076268e-96,1.21408118362788,0.658,0.221,1.7757582662698e-91,"13","Atp11c"
"Eif4a2",1.23416525886149e-76,1.21328754904601,0.629,0.245,2.32701859558335e-72,"13","Eif4a2"
"Rrbp11",5.69560263701971e-78,1.21244838242833,0.871,0.488,1.07390587721007e-73,"13","Rrbp1"
"Phf20l1",5.27382758507808e-163,1.21164803669298,0.521,0.087,9.94380191166473e-159,"13","Phf20l1"
"Ahr",8.18822811276697e-112,1.21097761932176,0.432,0.085,1.54389041066221e-107,"13","Ahr"
"Epb41",2.61176947751848e-139,1.20852889948087,0.592,0.132,4.9244913498611e-135,"13","Epb41"
"Il6ra",3.45911636775908e-157,1.19655121576573,0.468,0.072,6.52216391140974e-153,"13","Il6ra"
"Thrsp",3.36357108351847e-24,1.19640775037017,0.666,0.497,6.34201327797407e-20,"13","Thrsp"
"Ulk1",1.14815596509831e-128,1.19539280688808,0.497,0.099,2.16484807219286e-124,"13","Ulk1"
"Znrf1",9.32613330627092e-178,1.19477234973297,0.466,0.063,1.75844243489738e-173,"13","Znrf1"
"Faah1",3.89865379231791e-109,1.1940932428055,0.637,0.189,7.35091172541542e-105,"13","Faah"
"Ewsr1",3.69328465516187e-106,1.19331552449832,0.618,0.182,6.96368821730771e-102,"13","Ewsr1"
"Nsd3",4.21530397683782e-120,1.19211609302186,0.511,0.112,7.94795564832771e-116,"13","Nsd3"
"Golga4",1.68479402068233e-158,1.18793977417318,0.547,0.099,3.17667912599652e-154,"13","Golga4"
"Phip",3.75239277932532e-176,1.18669178897204,0.453,0.059,7.07513658541789e-172,"13","Phip"
"Acsl11",8.68729464421728e-63,1.18656622554238,0.832,0.514,1.63798940516717e-58,"13","Acsl1"
"Mdm4",7.22786087141638e-185,1.1862919082253,0.487,0.066,1.36281316730556e-180,"13","Mdm4"
"Nxf1",1.79582092971608e-144,1.18487187095078,0.463,0.077,3.38602036297967e-140,"13","Nxf1"
"Brwd1",3.81234353217051e-199,1.18348043391176,0.474,0.057,7.1881737299075e-195,"13","Brwd1"
"Gprin3",1.87386104421468e-160,1.18269534929851,0.487,0.077,3.53316499886678e-156,"13","Gprin3"
"Tasor",1.04331358909349e-187,1.18237572192029,0.508,0.071,1.96716777223578e-183,"13","Tasor"
"Rnf169",1.85462374034405e-161,1.17490342776388,0.474,0.072,3.4968930624187e-157,"13","Rnf169"
"Rictor",5.51906844722414e-210,1.17313757092736,0.476,0.054,1.04062035572411e-205,"13","Rictor"
"Helz2",1.43549253284649e-132,1.17283734250707,0.497,0.096,2.70662117068205e-128,"13","Helz2"
"Leng8",2.49564208412172e-252,1.1713583775569,0.455,0.039,4.70553314961151e-248,"13","Leng8"
"Slco1b21",8.69350403033064e-63,1.17056742303601,0.871,0.601,1.63916018491884e-58,"13","Slco1b2"
"Paxbp1",9.67122916116065e-229,1.17017538421694,0.426,0.038,1.82351025833684e-224,"13","Paxbp1"
"Gm42031",4.170747728612e-217,1.16508899484401,0.387,0.032,7.86394484229793e-213,"13","Gm42031"
"Phf11c",8.12832546128365e-236,1.16181953968581,0.339,0.021,1.53259576572503e-231,"13","Phf11c"
"Plcxd2",4.55604294572529e-115,1.16171463951862,0.503,0.112,8.59041897416503e-111,"13","Plcxd2"
"Rnd3",6.46286283688212e-141,1.16128814870503,0.392,0.056,1.21857278789412e-136,"13","Rnd3"
"Tcf7l2",4.00902701368113e-163,1.15829554574926,0.471,0.07,7.55902043429577e-159,"13","Tcf7l2"
"Pik3r1",3.38206551550082e-116,1.15601221127315,0.487,0.103,6.37688452947679e-112,"13","Pik3r1"
"Zfp871",7.79190276430531e-158,1.15553149976537,0.511,0.085,1.46916326620977e-153,"13","Zfp871"
"Slco1a4",1.70375673565534e-118,1.15471421771862,0.484,0.101,3.21243332507814e-114,"13","Slco1a4"
"Zfp445",3.67510005161188e-125,1.15443032569197,0.537,0.118,6.9294011473142e-121,"13","Zfp445"
"Clmn",2.11378552588899e-145,1.15420741057351,0.568,0.116,3.9855426090637e-141,"13","Clmn"
"Taf15",1.16966323402163e-137,1.15159915367708,0.542,0.111,2.20540002774777e-133,"13","Taf15"
"Arhgef19",5.07071768804182e-108,1.15097122724716,0.511,0.123,9.56083820080285e-104,"13","Arhgef19"
"Nr1h4",5.93963041342695e-97,1.15070603218231,0.584,0.174,1.11991731445165e-92,"13","Nr1h4"
"Macf1",9.42025675944394e-148,1.14990022869315,0.539,0.101,1.77618941199315e-143,"13","Macf1"
"Taok2",6.61022754473361e-225,1.14353857215428,0.445,0.043,1.24635840355952e-220,"13","Taok2"
"Trip12",4.70866337789653e-92,1.14260851780486,0.618,0.203,8.87818479902391e-88,"13","Trip12"
"Kmt2e",1.96707694374323e-135,1.14210142032726,0.534,0.109,3.70892357742787e-131,"13","Kmt2e"
"Tfr21",3.72414201369429e-80,1.13962710682306,0.695,0.277,7.02186976682057e-76,"13","Tfr2"
"Pan2",1.38911104361234e-222,1.13932116440833,0.397,0.034,2.61916887273107e-218,"13","Pan2"
"Tedc2",2.43300267907317e-97,1.13815945440374,0.532,0.143,4.58742655139247e-93,"13","Tedc2"
"Tcirg1",4.95088408619345e-106,1.13735162924544,0.405,0.078,9.33489194451774e-102,"13","Tcirg1"
"Zbtb16",2.56737145216647e-200,1.13625402679987,0.4,0.039,4.84077887305988e-196,"13","Zbtb16"
"Nr1i2",1.30336752977306e-174,1.13397072420002,0.524,0.081,2.45749947738711e-170,"13","Nr1i2"
"Gm42047",2.51970283608023e-154,1.13141299293376,0.239,0.016,4.75089969742927e-150,"13","Gm42047"
"Slc8b1",4.19788126064319e-122,1.12920384195512,0.497,0.103,7.91510511694274e-118,"13","Slc8b1"
"Arfgap2",8.29606412858367e-96,1.12842750258004,0.674,0.226,1.56422289144445e-91,"13","Arfgap2"
"Preb",5.41644382243971e-93,1.12715536648771,0.592,0.18,1.02127048272101e-88,"13","Preb"
"Krit1",2.97125042709433e-197,1.11895978277598,0.455,0.053,5.60229268028635e-193,"13","Krit1"
"Nsd1",5.20354922071149e-123,1.11605781501799,0.5,0.103,9.81129205565151e-119,"13","Nsd1"
"Creb3l31",9.06917766718844e-74,1.1153885595806,0.776,0.372,1.70999344914838e-69,"13","Creb3l3"
"Vwa8",1.3983777262554e-110,1.11364706847252,0.508,0.118,2.63664120285455e-106,"13","Vwa8"
"Itih11",5.45893692399559e-62,1.11316927263049,0.803,0.422,1.02928255701937e-57,"13","Itih1"
"Selenbp2",6.4853547837841e-41,1.11029249452012,0.663,0.36,1.22281364448249e-36,"13","Selenbp2"
"Gpt2",1.8050501320686e-57,1.10931529448162,0.771,0.45,3.40342202401535e-53,"13","Gpt2"
"Taf1d",1.38805828105592e-192,1.1092631034825,0.439,0.05,2.61718388893094e-188,"13","Taf1d"
"Abcb111",1.92226413020822e-73,1.10767308042861,0.742,0.348,3.6244290175076e-69,"13","Abcb11"
"Itch",2.64198460009549e-130,1.10674863658675,0.516,0.104,4.98146196348004e-126,"13","Itch"
"Slc7a22",1.86612723674423e-63,1.10518581539163,0.729,0.357,3.51858290488124e-59,"13","Slc7a2"
"Foxp1",1.47801500720919e-131,1.10506806993841,0.529,0.109,2.78679729609292e-127,"13","Foxp1"
"Atxn2l",6.35531696150714e-167,1.10382321974561,0.455,0.064,1.19829501309217e-162,"13","Atxn2l"
"Btg1",2.59741339576169e-65,1.10183392302498,0.639,0.271,4.89742295770867e-61,"13","Btg1"
"Arhgap5",1.05033954106135e-81,1.10092434277273,0.637,0.232,1.98041520467117e-77,"13","Arhgap5"
"Cp2",2.27903846024011e-59,1.10085892254068,0.958,0.729,4.29712701678273e-55,"13","Cp"
"Lyst",8.38102066277464e-227,1.09717875949634,0.416,0.036,1.58024144596616e-222,"13","Lyst"
"Afdn",9.22918026410033e-127,1.09510839867108,0.445,0.08,1.74016193879612e-122,"13","Afdn"
"Nmrk1",1.75603093832901e-191,1.09283310659025,0.437,0.05,3.31099633421935e-187,"13","Nmrk1"
"Smarca2",5.83823395395289e-101,1.09265231187358,0.545,0.145,1.10079901201782e-96,"13","Smarca2"
"Srsf6",4.03641513709197e-84,1.09125071194914,0.624,0.221,7.61066074098691e-80,"13","Srsf6"
"Spen",4.40399603851812e-211,1.08461108090727,0.442,0.045,8.30373453062592e-207,"13","Spen"
"Abca6",5.40690797328578e-118,1.08458316342071,0.537,0.124,1.01947249836303e-113,"13","Abca6"
"Ralgapa2",1.5281952057939e-165,1.08419192184384,0.424,0.055,2.8814120605244e-161,"13","Ralgapa2"
"Glul",1.44723128695151e-44,1.08366964827596,0.447,0.181,2.72875459154707e-40,"13","Glul"
"Herc1",1.48635767685081e-134,1.0833271602329,0.466,0.083,2.8025273997022e-130,"13","Herc1"
"Ythdc1",5.22066370943531e-117,1.08309970318621,0.489,0.103,9.84356142414027e-113,"13","Ythdc1"
"Sfswap",1.1034674853872e-209,1.080543027909,0.439,0.045,2.08058794369757e-205,"13","Sfswap"
"Epha2",4.06261292911882e-153,1.07868747854164,0.439,0.064,7.66005667785354e-149,"13","Epha2"
"Hnrnph1",8.72027833030787e-82,1.07541554615967,0.589,0.2,1.64420847917955e-77,"13","Hnrnph1"
"Eps8l2",2.38666888429197e-94,1.07454225707916,0.534,0.146,4.50006418133252e-90,"13","Eps8l2"
"Aspscr1",1.34476295927179e-82,1.07415627383013,0.529,0.157,2.53555055970696e-78,"13","Aspscr1"
"Mast3",9.8588888031256e-167,1.07357626107576,0.374,0.042,1.85889348382933e-162,"13","Mast3"
"Sf1",3.70767353768832e-103,1.07346906410831,0.558,0.148,6.99081845531133e-99,"13","Sf1"
"Tra2b1",2.48580151321711e-104,1.07312493417184,0.547,0.14,4.68697875317087e-100,"13","Tra2b"
"Smc5",1.51189925497987e-170,1.07294295164225,0.382,0.042,2.85068604526455e-166,"13","Smc5"
"Ddx5",2.05513506326702e-71,1.0703321207052,0.829,0.458,3.87495716178996e-67,"13","Ddx5"
"Tnrc6b",2.72298253384583e-120,1.069111877693,0.497,0.104,5.13418356756632e-116,"13","Tnrc6b"
"Ncor1",2.50800085542957e-79,1.06777301082357,0.613,0.215,4.72883561291246e-75,"13","Ncor1"
"Ppp1r9a",2.46459665690311e-288,1.06542272802436,0.363,0.018,4.64699699659082e-284,"13","Ppp1r9a"
"Thrap3",4.08626965817809e-111,1.06315771378491,0.516,0.12,7.7046614404948e-107,"13","Thrap3"
"Hpn",8.2410858404687e-73,1.06306118118627,0.808,0.405,1.55385673522037e-68,"13","Hpn"
"Gm28578",1.48348622003662e-27,1.06071528061637,0.124,0.026,2.79711326787905e-23,"13","Gm28578"
"Kmt2a",1.11529012222151e-197,1.06007205600766,0.403,0.04,2.10287952544865e-193,"13","Kmt2a"
"Naa80",4.98560403247846e-108,1.05746554363762,0.405,0.077,9.40035640323814e-104,"13","Naa80"
"Kif1b",2.13606025023621e-96,1.05614315454407,0.55,0.15,4.02754160182038e-92,"13","Kif1b"
"Aox1",1.97388698290423e-75,1.05556525046386,0.368,0.087,3.72176390626592e-71,"13","Aox1"
"Zfhx4",1.96563856429216e-213,1.05047630579192,0.405,0.037,3.70621151297287e-209,"13","Zfhx4"
"Ppox",2.44274010699464e-166,1.04860299392962,0.366,0.04,4.6057864717384e-162,"13","Ppox"
"Etnk1",6.88560244749718e-88,1.04837347276175,0.563,0.17,1.29828034147559e-83,"13","Etnk1"
"Nbeal1",3.3049972266478e-113,1.048045450464,0.539,0.126,6.23157227084443e-109,"13","Nbeal1"
"Pan3",9.02990438473832e-177,1.04657204294963,0.426,0.052,1.70258847174241e-172,"13","Pan3"
"Mga",5.45113692458755e-152,1.04565260911718,0.424,0.06,1.02781186713098e-147,"13","Mga"
"Pyroxd2",7.585731711637e-154,1.04473528982765,0.434,0.062,1.43028971422916e-149,"13","Pyroxd2"
"Safb",1.38748483560002e-129,1.04402630315829,0.482,0.09,2.61610265752384e-125,"13","Safb"
"Huwe1",8.45057004544526e-90,1.04368322758107,0.571,0.17,1.5933549820687e-85,"13","Huwe1"
"Supt5",4.48547572564483e-85,1.04259879920221,0.476,0.128,8.45736448070333e-81,"13","Supt5"
"Gpatch8",1.78701820652754e-214,1.04134462718897,0.418,0.04,3.36942282840768e-210,"13","Gpatch8"
"Ptp4a1",1.03162355896846e-186,1.04112846770915,0.311,0.023,1.94512622043503e-182,"13","Ptp4a1"
"Tmcc1",2.70112793407689e-138,1.04089740849378,0.453,0.076,5.09297671970198e-134,"13","Tmcc1"
"Klf9",5.65988593049605e-70,1.03769410353727,0.716,0.315,1.06717149219503e-65,"13","Klf9"
"Atxn7",1.76394393083173e-172,1.03515251222188,0.429,0.053,3.32591628158324e-168,"13","Atxn7"
"Spag9",9.5890546999873e-117,1.03502004536929,0.466,0.093,1.80801626368261e-112,"13","Spag9"
"Nudt41",5.69187209760092e-52,1.03398919293973,0.787,0.477,1.07320248400265e-47,"13","Nudt4"
"Picalm",2.55781676062547e-82,1.03206270508387,0.584,0.192,4.82276350215932e-78,"13","Picalm"
"Nsmf",2.89985479405539e-104,1.03080140149707,0.511,0.122,5.46767621419144e-100,"13","Nsmf"
"Rab24",1.06082203849107e-93,1.03059403497632,0.513,0.135,2.00017995357491e-89,"13","Rab24"
"Mir22hg",7.94629662970847e-160,1.0305595019328,0.392,0.048,1.49827422953153e-155,"13","Mir22hg"
"Prpf39",2.53294354195507e-211,1.02875507615125,0.405,0.037,4.77586504835629e-207,"13","Prpf39"
"Aox3",9.04759085376264e-49,1.02707713315691,0.589,0.272,1.70592325547695e-44,"13","Aox3"
"Khdc4",5.9644372439475e-196,1.02653211691488,0.413,0.042,1.1245946423463e-191,"13","Khdc4"
"Kmt2c",2.30992697873178e-165,1.02571814429594,0.397,0.048,4.35536731839876e-161,"13","Kmt2c"
"D5Ertd579e",5.98823289751971e-99,1.02312845154627,0.442,0.098,1.12908131282734e-94,"13","D5Ertd579e"
"N4bp2l2",1.3111853948152e-111,1.02279015144645,0.471,0.099,2.47224006192406e-107,"13","N4bp2l2"
"Sltm",8.42321425461122e-105,1.02018260823549,0.495,0.114,1.58819704770695e-100,"13","Sltm"
"Gigyf1",2.18565791415948e-180,1.02017523463524,0.45,0.056,4.1210579971477e-176,"13","Gigyf1"
"Rbpms",5.36854550418044e-64,1.01979654802494,0.605,0.242,1.01223925481322e-59,"13","Rbpms"
"Usp34",7.18310540453e-97,1.01726035550512,0.487,0.119,1.35437452402413e-92,"13","Usp34"
"Hjv",5.10291470725298e-93,1.01575685518044,0.561,0.158,9.6215456805255e-89,"13","Hjv"
"Celf1",4.53246251144286e-67,1.01488125383634,0.655,0.272,8.5459580653255e-63,"13","Celf1"
"Cpsf7",3.58047299297647e-162,1.01459995570836,0.4,0.049,6.75098182825714e-158,"13","Cpsf7"
"Chd2",9.81985109737472e-134,1.01417057511114,0.397,0.059,1.85153292441e-129,"13","Chd2"
"Raf1",2.16368931315537e-115,1.01361396992116,0.529,0.12,4.07963619995445e-111,"13","Raf1"
"Txndc11",1.16022932529151e-128,1.01322755688217,0.366,0.052,2.18761239283715e-124,"13","Txndc11"
"Eppk1",2.53440120766363e-137,1.01247380287363,0.395,0.057,4.77861347704978e-133,"13","Eppk1"
"Klhdc8b",1.20302376531762e-272,1.00893538719205,0.345,0.017,2.26830130950637e-268,"13","Klhdc8b"
"Arl4a",1.43143041333969e-69,1.00836819253553,0.466,0.143,2.69896204435199e-65,"13","Arl4a"
"Lifr",4.59724899188837e-56,1.00834794305268,0.576,0.236,8.66811297420553e-52,"13","Lifr"
"Dcaf11",8.60181786661572e-62,1.00791516972906,0.753,0.371,1.62187275875039e-57,"13","Dcaf11"
"Atf4",1.9999039356024e-76,1.00650506252802,0.516,0.158,3.77081887057833e-72,"13","Atf4"
"Slc35d2",9.6516230421235e-89,1.0063160735709,0.487,0.129,1.81981352459239e-84,"13","Slc35d2"
"Zkscan3",9.17066586110849e-117,1.00296168022399,0.463,0.092,1.729129048112e-112,"13","Zkscan3"
"Bhmt2",1.69102940487255e-58,1.00275000232701,0.784,0.421,3.1884359428872e-54,"13","Bhmt2"
"Acaa1b",4.03047649512418e-28,1.0022098172993,0.871,0.712,7.59946343155664e-24,"13","Acaa1b"
"Cep85",4.17324792408395e-123,1.00217390428836,0.489,0.098,7.86865896086028e-119,"13","Cep85"
"Ivns1abp",1.18876812812282e-82,1.00122720051377,0.545,0.169,2.24142230557557e-78,"13","Ivns1abp"
"Kdm2a",1.8306764884801e-113,1.00092672812631,0.471,0.097,3.45174051902923e-109,"13","Kdm2a"
"Phc3",6.89607220099169e-200,1.00076896806263,0.403,0.039,1.30025441349698e-195,"13","Phc3"
"Tango2",9.64786569189984e-83,0.999475215479284,0.474,0.128,1.81910507620772e-78,"13","Tango2"
"Glt1d1",9.01558207024541e-199,0.997866719468564,0.384,0.035,1.69988799934477e-194,"13","Glt1d1"
"Mycbp2",1.2225382529501e-137,0.995999826812362,0.421,0.065,2.30509587593741e-133,"13","Mycbp2"
"Trak1",7.03507067491612e-141,0.994889872306561,0.405,0.059,1.32646257575543e-136,"13","Trak1"
"Atg2a",1.59763353163612e-106,0.99469338935285,0.379,0.067,3.01233802389991e-102,"13","Atg2a"
"Myo6",3.94948306049714e-119,0.994451938190525,0.489,0.101,7.44675031056735e-115,"13","Myo6"
"Slc23a1",1.53572120779861e-130,0.994430423313465,0.426,0.07,2.89560233730428e-126,"13","Slc23a1"
"Cyp3a59",1.49757832710553e-63,0.994301991470452,0.4,0.116,2.82368393575748e-59,"13","Cyp3a59"
"Ranbp2",4.06828860954574e-102,0.992514876195812,0.476,0.108,7.67075817329848e-98,"13","Ranbp2"
"Phf14",1.97630211609203e-147,0.988015350107716,0.432,0.064,3.72631763989153e-143,"13","Phf14"
"Slc17a2",1.18512101533447e-72,0.987455988410819,0.471,0.141,2.23454567441313e-68,"13","Slc17a2"
"Kdm5a",7.76988042158288e-152,0.986462271634312,0.434,0.063,1.46501095348945e-147,"13","Kdm5a"
"Dmxl2",1.06728027358937e-212,0.984906223880897,0.379,0.032,2.01235695585275e-208,"13","Dmxl2"
"Ces3a1",3.97905390097195e-43,0.983737609281724,0.795,0.495,7.50250613028261e-39,"13","Ces3a"
"Arnt",6.33594743532436e-129,0.980073523264803,0.429,0.072,1.19464288893041e-124,"13","Arnt"
"Pim1",2.83632715518989e-72,0.979449027229339,0.521,0.167,5.34789485111054e-68,"13","Pim1"
"Uty",6.63312301858989e-221,0.979023202074627,0.379,0.03,1.25067534515512e-216,"13","Uty"
"Itpr1",2.52108571399162e-145,0.978560528466746,0.447,0.07,4.75350711373119e-141,"13","Itpr1"
"Dop1a",4.59073302999781e-201,0.977671278481995,0.371,0.032,8.65582712806088e-197,"13","Dop1a"
"Elk4",2.70402784257e-122,0.977280184518584,0.445,0.081,5.09844449716574e-118,"13","Elk4"
"Il15ra",6.20450506515022e-173,0.977137075506578,0.366,0.038,1.16985943003407e-168,"13","Il15ra"
"Nfx1",4.54767144483003e-147,0.976837373928898,0.439,0.066,8.57463450922702e-143,"13","Nfx1"
